Country;Year;ISO3166_alpha3;ISO3166_numeric;Region;SubRegion;OPEC;EU;OECD;CIS;Var;Value
Saudi Arabia;1968;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;154,2227473
Saudi Arabia;1969;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;162,7508929
Saudi Arabia;1970;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;192,1714973
Saudi Arabia;1971;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;240,7947115
Saudi Arabia;1972;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;304,2324725
Saudi Arabia;1973;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;384,0145948
Saudi Arabia;1974;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;429,6471154
Saudi Arabia;1975;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;359,3369849
Saudi Arabia;1976;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;437,2606022
Saudi Arabia;1977;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;468,3960268
Saudi Arabia;1978;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;424,4394478
Saudi Arabia;1979;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;488,0108661
Saudi Arabia;1980;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;509,8033104
Saudi Arabia;1981;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;506,3472527
Saudi Arabia;1982;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;340,1842374
Saudi Arabia;1983;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;240,2794774
Saudi Arabia;1984;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;219,0368598
Saudi Arabia;1985;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;172,0724071
Saudi Arabia;1986;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;252,6001196
Saudi Arabia;1987;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;213,608131
Saudi Arabia;1988;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;273,3085815
Saudi Arabia;1989;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;271,1730204
Saudi Arabia;1990;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;342,6436691
Saudi Arabia;1991;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;428,3458082
Saudi Arabia;1992;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;442,0778226
Saudi Arabia;1993;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;429,310629
Saudi Arabia;1994;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;432,185845
Saudi Arabia;1995;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;431,2628687
Saudi Arabia;1996;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;437,4357739
Saudi Arabia;1997;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;432,0220022
Saudi Arabia;1998;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;445,2946685
Saudi Arabia;1999;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;408,5259525
Saudi Arabia;2000;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;438,51638
Saudi Arabia;2001;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;427,6968382
Saudi Arabia;2002;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;390,053095
Saudi Arabia;2003;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;460,4997477
Saudi Arabia;2004;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;492,7873278
Saudi Arabia;2005;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;516,6281757
Saudi Arabia;2006;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;508,9405429
Saudi Arabia;2007;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;488,9398193
Saudi Arabia;2008;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;509,9741464
Saudi Arabia;2009;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;459,007253
Saudi Arabia;2010;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;463,3006688
Saudi Arabia;2011;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;522,7005012
Saudi Arabia;2012;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;549,2255463
Saudi Arabia;2013;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;538,4130895
Saudi Arabia;2014;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;543,8235765
Saudi Arabia;2015;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;568,0341772
Saudi Arabia;2016;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;586,7122092
Saudi Arabia;2017;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;559,3193872
Saudi Arabia;2018;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;576,8176532
Saudi Arabia;2019;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;556,5640098
Saudi Arabia;2020;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;519,5829021
Saudi Arabia;2021;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;515,0229979
Saudi Arabia;2022;SAU;682;Middle East;Middle East;1;0;0;0;oilprod_mt;573,0916836
South Sudan;2012;SSD;728;Africa;Eastern Africa;0;0;0;0;oilprod_mt;1,53319919
South Sudan;2013;SSD;728;Africa;Eastern Africa;0;0;0;0;oilprod_mt;4,912417274
South Sudan;2014;SSD;728;Africa;Eastern Africa;0;0;0;0;oilprod_mt;7,652271795
South Sudan;2015;SSD;728;Africa;Eastern Africa;0;0;0;0;oilprod_mt;7,277228207
South Sudan;2016;SSD;728;Africa;Eastern Africa;0;0;0;0;oilprod_mt;6,751573846
South Sudan;2017;SSD;728;Africa;Eastern Africa;0;0;0;0;oilprod_mt;7,250766869
South Sudan;2018;SSD;728;Africa;Eastern Africa;0;0;0;0;oilprod_mt;7,107697706
South Sudan;2019;SSD;728;Africa;Eastern Africa;0;0;0;0;oilprod_mt;8,448493927
South Sudan;2020;SSD;728;Africa;Eastern Africa;0;0;0;0;oilprod_mt;8,126227202
South Sudan;2021;SSD;728;Africa;Eastern Africa;0;0;0;0;oilprod_mt;7,515699472
South Sudan;2022;SSD;728;Africa;Eastern Africa;0;0;0;0;oilprod_mt;6,947856023
Sudan;1993;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;0,09851552
Sudan;1994;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;0,09851552
Sudan;1995;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;0,09851552
Sudan;1996;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;0,246963563
Sudan;1997;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;0,443319838
Sudan;1998;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;0,591093117
Sudan;1999;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;3,103238866
Sudan;2000;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;8,847810661
Sudan;2001;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;10,29527179
Sudan;2002;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;11,63391889
Sudan;2003;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;12,91195209
Sudan;2004;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;14,38005935
Sudan;2005;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;14,46603931
Sudan;2006;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;17,54368564
Sudan;2007;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;23,79719514
Sudan;2008;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;22,57007206
Sudan;2009;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;23,40790135
Sudan;2010;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;22,76057719
Sudan;2011;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;14,33411997
Sudan;2012;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;5,092759109
Sudan;2013;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;5,805194467
Sudan;2014;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;5,89144973
Sudan;2015;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;5,37215749
Sudan;2017;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;3,448757978
Sudan;2018;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;3,654925913
Sudan;2019;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;3,554864888
Sudan;2020;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;3,129924595
Sudan;2021;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;3,156720255
Sudan;2022;SDN;729;Africa;Eastern Africa;0;0;0;0;oilprod_mt;3,05143304
Syria;1968;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;1,048567531
Syria;1969;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;2,639154161
Syria;1970;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;4,23260573
Syria;1971;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;5,278308322
Syria;1972;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;5,8420191
Syria;1973;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;5,52728513
Syria;1974;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;6,423601637
Syria;1975;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;9,560709413
Syria;1976;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;10,03628922
Syria;1977;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;9,11255116
Syria;1978;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;8,913369714
Syria;1979;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;8,315825375
Syria;1980;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;7,889222374
Syria;1981;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;8,166439291
Syria;1982;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;7,718281037
Syria;1983;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;8,017053206
Syria;1984;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;8,088949523
Syria;1985;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;7,932462483
Syria;1986;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;9,979072306
Syria;1987;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;11,48293315
Syria;1988;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;13,37178718
Syria;1989;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;16,93562756
Syria;1990;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;20,22512142
Syria;1991;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;23,46981992
Syria;1992;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;25,63514325
Syria;1993;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;28,12799318
Syria;1994;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;27,98560709
Syria;1995;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;29,61205866
Syria;1996;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;29,19336835
Syria;1997;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;28,66694679
Syria;1998;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;28,61815143
Syria;1999;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;28,75153752
Syria;2000;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;28,09627229
Syria;2001;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;29,90134191
Syria;2002;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;32,73997801
Syria;2003;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;31,5500835
Syria;2004;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;23,48967752
Syria;2005;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;21,66677741
Syria;2006;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;20,32230265
Syria;2007;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;19,47578151
Syria;2008;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;19,62900339
Syria;2009;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;19,32639542
Syria;2010;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;18,52966964
Syria;2011;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;16,94903201
Syria;2012;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;8,078834031
Syria;2013;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;2,686481441
Syria;2014;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;1,459948488
Syria;2015;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;1,197836007
Syria;2016;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;1,101254175
Syria;2017;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;1,078810117
Syria;2018;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;1,051034345
Syria;2019;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;1,510590542
Syria;2020;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;1,96417997
Syria;2021;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;4,59842052
Syria;2022;SYR;760;Middle East;Middle East;0;0;0;0;oilprod_mt;4,563838393
Thailand;1981;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;0,066961494
Thailand;1982;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;0,241350383
Thailand;1983;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;0,584986201
Thailand;1984;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;1,061997294
Thailand;1985;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;2,010137735
Thailand;1986;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;1,974682891
Thailand;1987;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;1,814638227
Thailand;1988;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;2,079147852
Thailand;1989;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;2,048101973
Thailand;1990;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;2,439487442
Thailand;1991;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;2,823398255
Thailand;1992;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;3,302394076
Thailand;1993;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;3,393715905
Thailand;1994;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;3,416491279
Thailand;1995;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;3,320639384
Thailand;1996;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;3,776336571
Thailand;1997;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;4,289972292
Thailand;1998;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;4,461832919
Thailand;1999;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;4,859241698
Thailand;2000;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;7,130647188
Thailand;2001;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;7,781751024
Thailand;2002;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;8,549602757
Thailand;2003;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;9,981844233
Thailand;2004;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;9,768323635
Thailand;2005;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;11,9286621
Thailand;2006;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;12,98893021
Thailand;2007;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;13,70124721
Thailand;2008;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;14,46880878
Thailand;2009;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;14,98729199
Thailand;2010;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;15,22975461
Thailand;2011;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;15,81480754
Thailand;2012;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;17,27143313
Thailand;2013;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;17,09454884
Thailand;2014;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;16,88690591
Thailand;2015;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;17,59820625
Thailand;2016;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;18,12782357
Thailand;2017;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;17,56297809
Thailand;2018;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;16,96680727
Thailand;2019;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;16,92756473
Thailand;2020;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;15,13625646
Thailand;2021;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;14,07544693
Thailand;2022;THA;764;Asia Pacific;Asia Pacific;0;0;0;0;oilprod_mt;11,60076188
Total Africa;1965;T-AFR;;;;;;;;oilprod_mt;106,1995609
Total Africa;1966;T-AFR;;;;;;;;oilprod_mt;135,1527874
Total Africa;1967;T-AFR;;;;;;;;oilprod_mt;148,6790232
Total Africa;1968;T-AFR;;;;;;;;oilprod_mt;190,5525321
Total Africa;1969;T-AFR;;;;;;;;oilprod_mt;242,3296986
Total Africa;1970;T-AFR;;;;;;;;oilprod_mt;292,3154952
Total Africa;1971;T-AFR;;;;;;;;oilprod_mt;273,5193264
Total Africa;1972;T-AFR;;;;;;;;oilprod_mt;274,6494807
Total Africa;1973;T-AFR;;;;;;;;oilprod_mt;287,7834503
Total Africa;1974;T-AFR;;;;;;;;oilprod_mt;265,3110287
Total Africa;1975;T-AFR;;;;;;;;oilprod_mt;243,4301474
Total Africa;1976;T-AFR;;;;;;;;oilprod_mt;290,3792037
Total Africa;1977;T-AFR;;;;;;;;oilprod_mt;304,4742501
Total Africa;1978;T-AFR;;;;;;;;oilprod_mt;297,2093895
Total Africa;1979;T-AFR;;;;;;;;oilprod_mt;326,7604298
Total Africa;1980;T-AFR;;;;;;;;oilprod_mt;300,2998385
Total Africa;1981;T-AFR;;;;;;;;oilprod_mt;238,4471249
Total Africa;1982;T-AFR;;;;;;;;oilprod_mt;229,240031
Total Africa;1983;T-AFR;;;;;;;;oilprod_mt;232,3603968
Total Africa;1984;T-AFR;;;;;;;;oilprod_mt;248,1323601
Total Africa;1985;T-AFR;;;;;;;;oilprod_mt;257,982023
Total Africa;1986;T-AFR;;;;;;;;oilprod_mt;257,2408865
Total Africa;1987;T-AFR;;;;;;;;oilprod_mt;257,7504206
Total Africa;1988;T-AFR;;;;;;;;oilprod_mt;268,6985107
Total Africa;1989;T-AFR;;;;;;;;oilprod_mt;296,5633552
Total Africa;1990;T-AFR;;;;;;;;oilprod_mt;317,8307671
Total Africa;1991;T-AFR;;;;;;;;oilprod_mt;329,7160065
Total Africa;1992;T-AFR;;;;;;;;oilprod_mt;335,967112
Total Africa;1993;T-AFR;;;;;;;;oilprod_mt;331,5872334
Total Africa;1994;T-AFR;;;;;;;;oilprod_mt;330,9193806
Total Africa;1995;T-AFR;;;;;;;;oilprod_mt;336,2814229
Total Africa;1996;T-AFR;;;;;;;;oilprod_mt;347,1689036
Total Africa;1997;T-AFR;;;;;;;;oilprod_mt;355,2410837
Total Africa;1998;T-AFR;;;;;;;;oilprod_mt;356,4356166
Total Africa;1999;T-AFR;;;;;;;;oilprod_mt;346,3584709
Total Africa;2000;T-AFR;;;;;;;;oilprod_mt;371,3948027
Total Africa;2001;T-AFR;;;;;;;;oilprod_mt;367,6677385
Total Africa;2002;T-AFR;;;;;;;;oilprod_mt;370,141199
Total Africa;2003;T-AFR;;;;;;;;oilprod_mt;402,5779058
Total Africa;2004;T-AFR;;;;;;;;oilprod_mt;448,0400483
Total Africa;2005;T-AFR;;;;;;;;oilprod_mt;464,4812968
Total Africa;2006;T-AFR;;;;;;;;oilprod_mt;475,3156027
Total Africa;2007;T-AFR;;;;;;;;oilprod_mt;485,1417695
Total Africa;2008;T-AFR;;;;;;;;oilprod_mt;490,0610478
Total Africa;2009;T-AFR;;;;;;;;oilprod_mt;471,4282898
Total Africa;2010;T-AFR;;;;;;;;oilprod_mt;486,9246855
Total Africa;2011;T-AFR;;;;;;;;oilprod_mt;405,8971696
Total Africa;2012;T-AFR;;;;;;;;oilprod_mt;442,3369109
Total Africa;2013;T-AFR;;;;;;;;oilprod_mt;409,8564859
Total Africa;2014;T-AFR;;;;;;;;oilprod_mt;390,8117495
Total Africa;2015;T-AFR;;;;;;;;oilprod_mt;386,420763
Total Africa;2016;T-AFR;;;;;;;;oilprod_mt;360,7352405
Total Africa;2017;T-AFR;;;;;;;;oilprod_mt;385,4849392
Total Africa;2018;T-AFR;;;;;;;;oilprod_mt;392,5938138
Total Africa;2019;T-AFR;;;;;;;;oilprod_mt;397,262869
Total Africa;2020;T-AFR;;;;;;;;oilprod_mt;331,1411901
Total Africa;2021;T-AFR;;;;;;;;oilprod_mt;345,3470346
Total Africa;2022;T-AFR;;;;;;;;oilprod_mt;332,3202834
Total Asia Pacific;1965;T-AP;;;;;;;;oilprod_mt;44,90503356
Total Asia Pacific;1966;T-AP;;;;;;;;oilprod_mt;50,01206351
Total Asia Pacific;1967;T-AP;;;;;;;;oilprod_mt;53,02634789
Total Asia Pacific;1968;T-AP;;;;;;;;oilprod_mt;62,04986661
Total Asia Pacific;1969;T-AP;;;;;;;;oilprod_mt;71,42538889
Total Asia Pacific;1970;T-AP;;;;;;;;oilprod_mt;98,76654598
Total Asia Pacific;1971;T-AP;;;;;;;;oilprod_mt;118,6021646
Total Asia Pacific;1972;T-AP;;;;;;;;oilprod_mt;139,6825059
Total Asia Pacific;1973;T-AP;;;;;;;;oilprod_mt;166,7735638
Total Asia Pacific;1974;T-AP;;;;;;;;oilprod_mt;177,8010337
Total Asia Pacific;1975;T-AP;;;;;;;;oilprod_mt;189,0126989
Total Asia Pacific;1976;T-AP;;;;;;;;oilprod_mt;215,658414
Total Asia Pacific;1977;T-AP;;;;;;;;oilprod_mt;235,4721097
Total Asia Pacific;1978;T-AP;;;;;;;;oilprod_mt;246,0940399
Total Asia Pacific;1979;T-AP;;;;;;;;oilprod_mt;252,4350762
Total Asia Pacific;1980;T-AP;;;;;;;;oilprod_mt;244,8598161
Total Asia Pacific;1981;T-AP;;;;;;;;oilprod_mt;242,0139334
Total Asia Pacific;1982;T-AP;;;;;;;;oilprod_mt;237,0441569
Total Asia Pacific;1983;T-AP;;;;;;;;oilprod_mt;254,5378659
Total Asia Pacific;1984;T-AP;;;;;;;;oilprod_mt;279,9216978
Total Asia Pacific;1985;T-AP;;;;;;;;oilprod_mt;289,3666755
Total Asia Pacific;1986;T-AP;;;;;;;;oilprod_mt;299,9311015
Total Asia Pacific;1987;T-AP;;;;;;;;oilprod_mt;302,6518901
Total Asia Pacific;1988;T-AP;;;;;;;;oilprod_mt;305,9042277
Total Asia Pacific;1989;T-AP;;;;;;;;oilprod_mt;314,834757
Total Asia Pacific;1990;T-AP;;;;;;;;oilprod_mt;325,9927255
Total Asia Pacific;1991;T-AP;;;;;;;;oilprod_mt;335,2261913
Total Asia Pacific;1992;T-AP;;;;;;;;oilprod_mt;334,6958081
Total Asia Pacific;1993;T-AP;;;;;;;;oilprod_mt;336,7626743
Total Asia Pacific;1994;T-AP;;;;;;;;oilprod_mt;346,1465993
Total Asia Pacific;1995;T-AP;;;;;;;;oilprod_mt;352,2518674
Total Asia Pacific;1996;T-AP;;;;;;;;oilprod_mt;363,9514669
Total Asia Pacific;1997;T-AP;;;;;;;;oilprod_mt;367,4552999
Total Asia Pacific;1998;T-AP;;;;;;;;oilprod_mt;365,8571589
Total Asia Pacific;1999;T-AP;;;;;;;;oilprod_mt;362,3107486
Total Asia Pacific;2000;T-AP;;;;;;;;oilprod_mt;381,4692613
Total Asia Pacific;2001;T-AP;;;;;;;;oilprod_mt;377,7302355
Total Asia Pacific;2002;T-AP;;;;;;;;oilprod_mt;378,7902045
Total Asia Pacific;2003;T-AP;;;;;;;;oilprod_mt;374,9132696
Total Asia Pacific;2004;T-AP;;;;;;;;oilprod_mt;378,9461172
Total Asia Pacific;2005;T-AP;;;;;;;;oilprod_mt;382,7706361
Total Asia Pacific;2006;T-AP;;;;;;;;oilprod_mt;380,4045204
Total Asia Pacific;2007;T-AP;;;;;;;;oilprod_mt;381,9116235
Total Asia Pacific;2008;T-AP;;;;;;;;oilprod_mt;388,9215121
Total Asia Pacific;2009;T-AP;;;;;;;;oilprod_mt;386,07317
Total Asia Pacific;2010;T-AP;;;;;;;;oilprod_mt;403,3045503
Total Asia Pacific;2011;T-AP;;;;;;;;oilprod_mt;395,5436858
Total Asia Pacific;2012;T-AP;;;;;;;;oilprod_mt;400,519835
Total Asia Pacific;2013;T-AP;;;;;;;;oilprod_mt;393,3542992
Total Asia Pacific;2014;T-AP;;;;;;;;oilprod_mt;394,3752042
Total Asia Pacific;2015;T-AP;;;;;;;;oilprod_mt;399,3875282
Total Asia Pacific;2016;T-AP;;;;;;;;oilprod_mt;383,5267596
Total Asia Pacific;2017;T-AP;;;;;;;;oilprod_mt;368,5507665
Total Asia Pacific;2018;T-AP;;;;;;;;oilprod_mt;360,6573265
Total Asia Pacific;2019;T-AP;;;;;;;;oilprod_mt;361,5025184
Total Asia Pacific;2020;T-AP;;;;;;;;oilprod_mt;353,3753381
Total Asia Pacific;2021;T-AP;;;;;;;;oilprod_mt;348,7400919
Total Asia Pacific;2022;T-AP;;;;;;;;oilprod_mt;345,5854747
Total CIS;1965;T-CIS;;;;;;;;oilprod_mt;242,888
Total CIS;1966;T-CIS;;;;;;;;oilprod_mt;265,1
Total CIS;1967;T-CIS;;;;;;;;oilprod_mt;288,1
Total CIS;1968;T-CIS;;;;;;;;oilprod_mt;309,2
Total CIS;1969;T-CIS;;;;;;;;oilprod_mt;328,3
Total CIS;1970;T-CIS;;;;;;;;oilprod_mt;353,039
Total CIS;1971;T-CIS;;;;;;;;oilprod_mt;377
Total CIS;1972;T-CIS;;;;;;;;oilprod_mt;400,4
Total CIS;1973;T-CIS;;;;;;;;oilprod_mt;429
